GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	P0A940	bamA	part_of	GO:1990063	Bam protein complex	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN000302080|UniProtKB:P0A940	83333	GO_Central		C
UniProtKB	P0A940	bamA	part_of	GO:1990063	Bam protein complex	ECO:0000314	IDA	PMID:16079137		83333	EcoCyc		C
UniProtKB	P0A940	bamA	part_of	GO:1990063	Bam protein complex	ECO:0000353	IPI	PMID:21586578		83333	ComplexPortal		C
UniProtKB	P0A940	bamA	part_of	GO:1990063	Bam protein complex	ECO:0000314	IDA	PMID:26744406		83333	EcoCyc		C
UniProtKB	P0A940	bamA	part_of	GO:1990063	Bam protein complex	ECO:0000314	IDA	PMID:26900875		83333	EcoCyc		C
UniProtKB	P0A941	bamA	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|UniRule:UR000053569	199310	UniProt		C
UniProtKB	P0A941	bamA	part_of	GO:1990063	Bam protein complex	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN000302082	199310	TreeGrafter		C
UniProtKB	P0A942	bamA	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|UniRule:UR000053569	83334	UniProt		C
UniProtKB	P0A942	bamA	part_of	GO:1990063	Bam protein complex	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN000302082	83334	TreeGrafter		C
UniProtKB	P0A9H9	cheZ	located_in	GO:0009288	bacterial-type flagellum	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR007439	83333	InterPro		C
UniProtKB	P0A9I0	cheZ	located_in	GO:0009288	bacterial-type flagellum	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR007439	199310	InterPro		C
UniProtKB	P0AAA3	ecpA	located_in	GO:0009289	pilus	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0281|UniProtKB-SubCell:SL-0113	83333	UniProt		C
UniProtKB	P0AAA4	ecpA	located_in	GO:0009289	pilus	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0281|UniProtKB-SubCell:SL-0113	83334	UniProt		C
UniProtKB	P0AAW9	acrZ	located_in	GO:0009279	cell outer membrane	ECO:0000314	IDA	PMID:21778229		83333	EcoCyc		C
UniProtKB	P0AAX9	ybiS	located_in	GO:0005576	extracellular region	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN000778700	199310	TreeGrafter		C
UniProtKB	P0AAY0	ybiS	located_in	GO:0005576	extracellular region	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN000778700	83334	TreeGrafter		C
UniProtKB	P0AB10	pqiC	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	83333	UniProt		C
UniProtKB	P0AB38	lpoB	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	83333	UniProt		C
UniProtKB	P0AB38	lpoB	located_in	GO:0009279	cell outer membrane	ECO:0000314	IDA	PMID:21183073		83333	EcoCyc		C
UniProtKB	P0AB38	lpoB	located_in	GO:0009279	cell outer membrane	ECO:0000314	IDA	PMID:21183074		83333	EcoCyc		C
UniProtKB	P0AB38	lpoB	located_in	GO:0031241	periplasmic side of cell outer membrane	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000058577	83333	UniProt		C
UniProtKB	P0AB38	lpoB	located_in	GO:0031241	periplasmic side of cell outer membrane	ECO:0000314	IDA	PMID:21183073		83333	UniProt		C
UniProtKB	P0AB39	lpoB	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	83334	UniProt		C
UniProtKB	P0AB39	lpoB	located_in	GO:0031241	periplasmic side of cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	PANTHER:PTN002221033|UniRule:UR000058577	83334	UniProt		C
UniProtKB	P0AB40	bhsA	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	83333	UniProt		C
UniProtKB	P0AB40	bhsA	located_in	GO:0009279	cell outer membrane	ECO:0000314	IDA	PMID:22089859		83333	EcoCyc		C
UniProtKB	P0AB41	bhsA	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	199310	UniProt		C
UniProtKB	P0AB42	bhsA	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	83334	UniProt		C
UniProtKB	P0ABK7	csgB	located_in	GO:0009279	cell outer membrane	ECO:0000314	IDA	PMID:9383186		83333	EcoCyc		C
UniProtKB	P0ABK7	csgB	located_in	GO:0009289	pilus	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR009742|UniProtKB-KW:KW-0281|UniProtKB-SubCell:SL-0113	83333	UniProt		C
UniProtKB	P0ABK7	csgB	located_in	GO:0009289	pilus	ECO:0000314	IDA	PMID:9312041		83333	EcoCyc		C
UniProtKB	P0ABK8	csgB	located_in	GO:0009289	pilus	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR009742|UniProtKB-KW:KW-0281|UniProtKB-SubCell:SL-0113	83334	UniProt		C
UniProtKB	P0ABU7	exbB	located_in	GO:0009279	cell outer membrane	ECO:0005547	NAS	PMID:28429713		83333	ComplexPortal		C
UniProtKB	P0ABV2	exbD	located_in	GO:0009279	cell outer membrane	ECO:0005547	NAS	PMID:28429713		83333	ComplexPortal		C
UniProtKB	P0ABW5	sfmA	located_in	GO:0009289	pilus	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR000259|InterPro:IPR036937|UniProtKB-KW:KW-0281|UniProtKB-SubCell:SL-0113	83333	UniProt		C
UniProtKB	P0ABW6	sfmA	located_in	GO:0009289	pilus	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR000259|InterPro:IPR036937|UniProtKB-KW:KW-0281|UniProtKB-SubCell:SL-0113|PANTHER:PTN002123773	83334	UniProt		C
UniProtKB	P0ABW9	flgB	located_in	GO:0009288	bacterial-type flagellum	ECO:0000501	IEA	GO_REF:0000120	ARBA:ARBA00033807|UniProtKB-KW:KW-0975	83333	UniProt		C
UniProtKB	P0ABW9	flgB	located_in	GO:0009288	bacterial-type flagellum	ECO:0005547	NAS	PMID:29235079		83333	ComplexPortal		C
UniProtKB	P0ABW9	flgB	located_in	GO:0009288	bacterial-type flagellum	ECO:0000315	IMP	PMID:7007337		83333	EcoCyc		C
UniProtKB	P0ABW9	flgB	located_in	GO:0009425	bacterial-type flagellum basal body	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0142	83333	UniProt		C
UniProtKB	P0ABW9	flgB	located_in	GO:0030694	bacterial-type flagellum basal body, rod	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006300	83333	InterPro		C
UniProtKB	P0ABW9	flgB	located_in	GO:0030694	bacterial-type flagellum basal body, rod	ECO:0000304	TAS	PMID:12500982		83333	EcoCyc		C
UniProtKB	P0ABW9	flgB	located_in	GO:0030694	bacterial-type flagellum basal body, rod	ECO:0005547	NAS	PMID:29235079		83333	ComplexPortal		C
UniProtKB	P0ABX0	flgB	located_in	GO:0009288	bacterial-type flagellum	ECO:0000501	IEA	GO_REF:0000120	ARBA:ARBA00033807|UniProtKB-KW:KW-0975	199310	UniProt		C
UniProtKB	P0ABX0	flgB	located_in	GO:0009425	bacterial-type flagellum basal body	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0142	199310	UniProt		C
UniProtKB	P0ABX0	flgB	located_in	GO:0030694	bacterial-type flagellum basal body, rod	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006300	199310	InterPro		C
UniProtKB	P0ABX2	flgC	located_in	GO:0009288	bacterial-type flagellum	ECO:0000501	IEA	GO_REF:0000120	ARBA:ARBA00033807|UniProtKB-KW:KW-0975	83333	UniProt		C
UniProtKB	P0ABX2	flgC	located_in	GO:0009288	bacterial-type flagellum	ECO:0005547	NAS	PMID:29235079		83333	ComplexPortal		C
UniProtKB	P0ABX2	flgC	located_in	GO:0009288	bacterial-type flagellum	ECO:0000315	IMP	PMID:7007337		83333	EcoCyc		C
UniProtKB	P0ABX2	flgC	located_in	GO:0009425	bacterial-type flagellum basal body	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0142	83333	UniProt		C
UniProtKB	P0ABX2	flgC	located_in	GO:0030694	bacterial-type flagellum basal body, rod	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006299	83333	InterPro		C
UniProtKB	P0ABX2	flgC	located_in	GO:0030694	bacterial-type flagellum basal body, rod	ECO:0000304	TAS	PMID:12500982		83333	EcoCyc		C
UniProtKB	P0ABX2	flgC	located_in	GO:0030694	bacterial-type flagellum basal body, rod	ECO:0005547	NAS	PMID:29235079		83333	ComplexPortal		C
UniProtKB	P0ABX3	flgC	located_in	GO:0009288	bacterial-type flagellum	ECO:0000501	IEA	GO_REF:0000120	ARBA:ARBA00033807|UniProtKB-KW:KW-0975|PANTHER:PTN002019423	199310	UniProt		C
UniProtKB	P0ABX3	flgC	located_in	GO:0009425	bacterial-type flagellum basal body	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0142	199310	UniProt		C
UniProtKB	P0ABX3	flgC	located_in	GO:0030694	bacterial-type flagellum basal body, rod	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006299	199310	InterPro		C
UniProtKB	P0ABX4	flgC	located_in	GO:0009288	bacterial-type flagellum	ECO:0000501	IEA	GO_REF:0000120	ARBA:ARBA00033807|UniProtKB-KW:KW-0975|PANTHER:PTN002019423	83334	UniProt		C
UniProtKB	P0ABX4	flgC	located_in	GO:0009425	bacterial-type flagellum basal body	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0142	83334	UniProt		C
UniProtKB	P0ABX4	flgC	located_in	GO:0030694	bacterial-type flagellum basal body, rod	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR006299	83334	InterPro		C
UniProtKB	P0ABX5	flgG	located_in	GO:0009279	cell outer membrane	ECO:0000314	IDA	PMID:15911532		83333	EcoCyc		C
UniProtKB	P0ABX5	flgG	located_in	GO:0009288	bacterial-type flagellum	ECO:0000501	IEA	GO_REF:0000120	ARBA:ARBA00033807|UniProtKB-KW:KW-0975	83333	UniProt		C
UniProtKB	P0ABX5	flgG	located_in	GO:0009288	bacterial-type flagellum	ECO:0005547	NAS	PMID:29235079		83333	ComplexPortal		C
UniProtKB	P0ABX5	flgG	located_in	GO:0009288	bacterial-type flagellum	ECO:0000315	IMP	PMID:7007337		83333	EcoCyc		C
UniProtKB	P0ABX5	flgG	located_in	GO:0009425	bacterial-type flagellum basal body	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0142	83333	UniProt		C
UniProtKB	P0ABX5	flgG	located_in	GO:0009426	bacterial-type flagellum basal body, distal rod	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR012834	83333	InterPro		C
UniProtKB	P0ABX5	flgG	located_in	GO:0009426	bacterial-type flagellum basal body, distal rod	ECO:0000304	TAS	PMID:12500982		83333	EcoCyc		C
UniProtKB	P0ABX5	flgG	located_in	GO:0030694	bacterial-type flagellum basal body, rod	ECO:0005547	NAS	PMID:29235079		83333	ComplexPortal		C
UniProtKB	P0ABX6	flgG	located_in	GO:0009288	bacterial-type flagellum	ECO:0000501	IEA	GO_REF:0000120	ARBA:ARBA00033807|UniProtKB-KW:KW-0975|PANTHER:PTN002019407	199310	UniProt		C
UniProtKB	P0ABX6	flgG	located_in	GO:0009425	bacterial-type flagellum basal body	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0142	199310	UniProt		C
UniProtKB	P0ABX6	flgG	located_in	GO:0009426	bacterial-type flagellum basal body, distal rod	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR012834	199310	InterPro		C
UniProtKB	P0ABX7	flgG	located_in	GO:0009288	bacterial-type flagellum	ECO:0000501	IEA	GO_REF:0000120	ARBA:ARBA00033807|UniProtKB-KW:KW-0975|PANTHER:PTN002019407	83334	UniProt		C
UniProtKB	P0ABX7	flgG	located_in	GO:0009425	bacterial-type flagellum basal body	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0142	83334	UniProt		C
UniProtKB	P0ABX7	flgG	located_in	GO:0009426	bacterial-type flagellum basal body, distal rod	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR012834	83334	InterPro		C
UniProtKB	P0ABX8	fliL	located_in	GO:0009425	bacterial-type flagellum basal body	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR005503	83333	InterPro		C
UniProtKB	P0ABX9	fliL	located_in	GO:0009425	bacterial-type flagellum basal body	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR005503	199310	InterPro		C
UniProtKB	P0ABY0	fliL	located_in	GO:0009425	bacterial-type flagellum basal body	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR005503	83334	InterPro		C
UniProtKB	P0ABZ1	fliG	located_in	GO:0009288	bacterial-type flagellum	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR000090|UniProtKB-KW:KW-0975	83333	UniProt		C
UniProtKB	P0ABZ1	fliG	located_in	GO:0009288	bacterial-type flagellum	ECO:0005547	NAS	PMID:17050923		83333	ComplexPortal		C
UniProtKB	P0ABZ1	fliG	located_in	GO:0009288	bacterial-type flagellum	ECO:0005547	NAS	PMID:21673657		83333	ComplexPortal		C
UniProtKB	P0ABZ1	fliG	located_in	GO:0009425	bacterial-type flagellum basal body	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0142	83333	UniProt		C
UniProtKB	P0ABZ1	fliG	located_in	GO:0009433	bacterial-type flagellum basal body, C ring	ECO:0005547	NAS	PMID:17050923		83333	ComplexPortal		C
UniProtKB	P0ABZ1	fliG	located_in	GO:0009433	bacterial-type flagellum basal body, C ring	ECO:0005547	NAS	PMID:21673657		83333	ComplexPortal		C
UniProtKB	P0ABZ1	fliG	located_in	GO:0120107	bacterial-type flagellum rotor complex	ECO:0005547	NAS	PMID:17050923		83333	ComplexPortal		C
UniProtKB	P0ABZ1	fliG	located_in	GO:0120107	bacterial-type flagellum rotor complex	ECO:0005547	NAS	PMID:21673657		83333	ComplexPortal		C
UniProtKB	P0ABZ2	fliG	located_in	GO:0009288	bacterial-type flagellum	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR000090|UniProtKB-KW:KW-0975	199310	UniProt		C
UniProtKB	P0ABZ2	fliG	located_in	GO:0009425	bacterial-type flagellum basal body	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0142	199310	UniProt		C
UniProtKB	P0ABZ3	fliG	located_in	GO:0009288	bacterial-type flagellum	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR000090|UniProtKB-KW:KW-0975	83334	UniProt		C
UniProtKB	P0ABZ3	fliG	located_in	GO:0009425	bacterial-type flagellum basal body	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0142	83334	UniProt		C
UniProtKB	P0AC02	bamD	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|UniRule:UR000052483	83333	UniProt		C
UniProtKB	P0AC02	bamD	located_in	GO:0009279	cell outer membrane	ECO:0000314	IDA	PMID:30442809		83333	EcoCyc		C
UniProtKB	P0AC02	bamD	part_of	GO:1990063	Bam protein complex	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN002205428|UniProtKB:P0AC02	83333	GO_Central		C
UniProtKB	P0AC02	bamD	part_of	GO:1990063	Bam protein complex	ECO:0000314	IDA	PMID:16079137		83333	EcoCyc		C
UniProtKB	P0AC02	bamD	part_of	GO:1990063	Bam protein complex	ECO:0000353	IPI	PMID:21586578		83333	ComplexPortal		C
UniProtKB	P0AC02	bamD	part_of	GO:1990063	Bam protein complex	ECO:0000314	IDA	PMID:26744406		83333	EcoCyc		C
UniProtKB	P0AC02	bamD	part_of	GO:1990063	Bam protein complex	ECO:0000314	IDA	PMID:26900875		83333	EcoCyc		C
UniProtKB	P0AC03	bamD	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|UniRule:UR000052483	199310	UniProt		C
UniProtKB	P0AC03	bamD	part_of	GO:1990063	Bam protein complex	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN002205436	199310	TreeGrafter		C
UniProtKB	P0AC04	bamD	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|UniRule:UR000052483	83334	UniProt		C
UniProtKB	P0AC04	bamD	part_of	GO:1990063	Bam protein complex	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN002205436	83334	TreeGrafter		C
UniProtKB	P0AC05	fliP	located_in	GO:0009288	bacterial-type flagellum	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0975	83333	UniProt		C
UniProtKB	P0AC05	fliP	located_in	GO:0009288	bacterial-type flagellum	ECO:0005547	NAS	PMID:31337100		83333	ComplexPortal		C
UniProtKB	P0AC05	fliP	located_in	GO:0009425	bacterial-type flagellum basal body	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0142	83333	UniProt		C
UniProtKB	P0AC05	fliP	located_in	GO:0120102	bacterial-type flagellum secretion apparatus	ECO:0005547	NAS	PMID:31337100		83333	ComplexPortal		C
UniProtKB	P0AC06	fliP	located_in	GO:0009288	bacterial-type flagellum	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0975	83334	UniProt		C
UniProtKB	P0AC06	fliP	located_in	GO:0009425	bacterial-type flagellum basal body	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0142	83334	UniProt		C
UniProtKB	P0AC07	fliQ	located_in	GO:0009288	bacterial-type flagellum	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0975	83333	UniProt		C
UniProtKB	P0AC07	fliQ	located_in	GO:0009288	bacterial-type flagellum	ECO:0005547	NAS	PMID:31337100		83333	ComplexPortal		C
UniProtKB	P0AC07	fliQ	located_in	GO:0009425	bacterial-type flagellum basal body	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0142	83333	UniProt		C
UniProtKB	P0AC07	fliQ	located_in	GO:0120102	bacterial-type flagellum secretion apparatus	ECO:0005547	NAS	PMID:31337100		83333	ComplexPortal		C
UniProtKB	P0AC08	fliQ	located_in	GO:0009288	bacterial-type flagellum	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0975	199310	UniProt		C
UniProtKB	P0AC08	fliQ	located_in	GO:0009425	bacterial-type flagellum basal body	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0142	199310	UniProt		C
UniProtKB	P0AC09	fliQ	located_in	GO:0009288	bacterial-type flagellum	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0975	83334	UniProt		C
UniProtKB	P0AC09	fliQ	located_in	GO:0009425	bacterial-type flagellum basal body	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0142	83334	UniProt		C
UniProtKB	P0AC30	ftsX	located_in	GO:0009276	Gram-negative-bacterium-type cell wall	ECO:0000314	IDA	PMID:10048040		83333	UniProt		C
UniProtKB	P0AC30	ftsX	located_in	GO:0009276	Gram-negative-bacterium-type cell wall	ECO:0000314	IDA	PMID:3323846		83333	UniProt		C
UniProtKB	P0AC31	ftsX	located_in	GO:0009276	Gram-negative-bacterium-type cell wall	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P0AC30	199310	UniProt		C
UniProtKB	P0AC78	wecA	located_in	GO:0009276	Gram-negative-bacterium-type cell wall	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR012750	83333	InterPro		C
UniProtKB	P0AC78	wecA	located_in	GO:0009276	Gram-negative-bacterium-type cell wall	ECO:0000314	IDA	PMID:11700352		83333	UniProt		C
UniProtKB	P0AC79	wecA	located_in	GO:0009276	Gram-negative-bacterium-type cell wall	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR012750	199310	InterPro		C
UniProtKB	P0AC79	wecA	located_in	GO:0009276	Gram-negative-bacterium-type cell wall	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P0AC78	199310	UniProt		C
UniProtKB	P0AD45	qseG	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	83334	UniProt		C
UniProtKB	P0ADA3	nlpD	located_in	GO:0009279	cell outer membrane	ECO:0000314	IDA	PMID:15513925		83333	EcoCyc		C
UniProtKB	P0ADA3	nlpD	located_in	GO:0009279	cell outer membrane	ECO:0000314	IDA	PMID:28708841		83333	EcoCyc		C
UniProtKB	P0ADC1	lptE	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|UniRule:UR000068665	83333	UniProt		C
UniProtKB	P0ADC1	lptE	located_in	GO:0009279	cell outer membrane	ECO:0000314	IDA	PMID:16861298		83333	EcoCyc		C
UniProtKB	P0ADC1	lptE	located_in	GO:0009279	cell outer membrane	ECO:0005547	NAS	PMID:26370939		83333	ComplexPortal		C
UniProtKB	P0ADC2	lptE	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|PANTHER:PTN002211335|UniRule:UR000068665	199310	UniProt		C
UniProtKB	P0ADE4	tamA	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	83333	UniProt		C
UniProtKB	P0ADE4	tamA	located_in	GO:0009279	cell outer membrane	ECO:0000314	IDA	PMID:16522795		83333	EcoCyc		C
UniProtKB	P0ADE4	tamA	located_in	GO:0009279	cell outer membrane	ECO:0000314	IDA	PMID:17214547		83333	EcoliWiki		C
UniProtKB	P0ADE4	tamA	located_in	GO:0009279	cell outer membrane	ECO:0000314	IDA	PMID:22466966		83333	ComplexPortal		C
UniProtKB	P0ADE5	tamA	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|PANTHER:PTN000302079	83334	UniProt		C
UniProtKB	P0ADM4	yidQ	located_in	GO:0009279	cell outer membrane	ECO:0007005	HDA	PMID:32127419		83333	EcoCyc		C
UniProtKB	P0ADN6	lptM	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	83333	UniProt		C
UniProtKB	P0ADN7	lptM	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	199310	UniProt		C
UniProtKB	P0ADN8	lptM	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	83334	UniProt		C
UniProtKB	P0ADT2	ygiB	located_in	GO:0009279	cell outer membrane	ECO:0000314	IDA	PMID:17309111		83333	EcoCyc		C
UniProtKB	P0ADV1	lptA	located_in	GO:0009279	cell outer membrane	ECO:0000314	IDA	PMID:20446753		83333	EcoCyc		C
UniProtKB	P0ADV2	lptA	located_in	GO:0009279	cell outer membrane	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN002194470	199310	TreeGrafter		C
UniProtKB	P0ADV3	lptA	located_in	GO:0009279	cell outer membrane	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN002194470	83334	TreeGrafter		C
UniProtKB	P0AE67	cheY	located_in	GO:0009288	bacterial-type flagellum	ECO:0005547	NAS	PMID:17050923		83333	ComplexPortal		C
UniProtKB	P0AE67	cheY	located_in	GO:0009433	bacterial-type flagellum basal body, C ring	ECO:0005547	NAS	PMID:17050923		83333	ComplexPortal		C
UniProtKB	P0AE67	cheY	located_in	GO:0120107	bacterial-type flagellum rotor complex	ECO:0005547	NAS	PMID:17050923		83333	ComplexPortal		C
UniProtKB	P0AE95	csgE	located_in	GO:0009279	cell outer membrane	ECO:0000314	IDA	PMID:16420357		83333	EcoCyc		C
UniProtKB	P0AE95	csgE	located_in	GO:0009279	cell outer membrane	ECO:0000314	IDA	PMID:25219853		83333	ComplexPortal		C
UniProtKB	P0AE95	csgE	part_of	GO:0062155	curli secretion complex	ECO:0000314	IDA	PMID:25219853		83333	EcoCyc		C
UniProtKB	P0AE95	csgE	part_of	GO:0062155	curli secretion complex	ECO:0000353	IPI	PMID:25219853		83333	ComplexPortal		C
UniProtKB	P0AE98	csgF	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	83333	UniProt		C
UniProtKB	P0AE98	csgF	located_in	GO:0009279	cell outer membrane	ECO:0000314	IDA	PMID:16522795		83333	EcoCyc		C
UniProtKB	P0AE98	csgF	part_of	GO:0062155	curli secretion complex	ECO:0000314	IDA	PMID:31932609		83333	EcoCyc		C
UniProtKB	P0AEA2	csgG	located_in	GO:0009279	cell outer membrane	ECO:0000314	IDA	PMID:25219853		83333	ComplexPortal		C
UniProtKB	P0AEA2	csgG	part_of	GO:0062155	curli secretion complex	ECO:0000314	IDA	PMID:16420357		83333	EcoCyc		C
UniProtKB	P0AEA2	csgG	part_of	GO:0062155	curli secretion complex	ECO:0000353	IPI	PMID:25219853		83333	ComplexPortal		C
UniProtKB	P0AEA2	csgG	part_of	GO:0062155	curli secretion complex	ECO:0000314	IDA	PMID:31932609		83333	EcoCyc		C
UniProtKB	P0AF06	motB	located_in	GO:0009288	bacterial-type flagellum	ECO:0005547	NAS	PMID:26056313		83333	ComplexPortal		C
UniProtKB	P0AF06	motB	part_of	GO:0120101	bacterial-type flagellum stator complex	ECO:0000318	IBA	GO_REF:0000033	PANTHER:PTN008624588|UniProtKB:P0AF06	83333	GO_Central		C
UniProtKB	P0AF06	motB	part_of	GO:0120101	bacterial-type flagellum stator complex	ECO:0000353	IPI	PMID:14705928		83333	ComplexPortal		C
UniProtKB	P0AFV4	mepS	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	83333	UniProt		C
UniProtKB	P0AFV4	mepS	located_in	GO:0009279	cell outer membrane	ECO:0000245	RCA	PMID:18715016	Pfam:PF00877	83333	EcoCyc		C
